word_count,sentence_count,avg_sentence_len,legal_density,char_count,unique_words,lexical_richness,year,cohort,outcome
3153,153,20.59,0.3172,18524,700,0.2382,1991,A_1990_2000,1
1620,83,19.51,0.5556,9691,473,0.3167,1991,A_1990_2000,1
2069,96,21.46,0.3867,12666,556,0.2852,1991,A_1990_2000,1
4461,217,20.37,0.2242,25920,1099,0.262,1991,A_1990_2000,0
731,42,17.48,1.5048,4312,248,0.3557,1991,A_1990_2000,0
1151,49,23.39,0.695,6660,427,0.3892,1991,A_1990_2000,1
4985,165,30.19,0.1605,28611,927,0.1982,1991,A_1990_2000,0
2312,120,19.15,0.346,13572,664,0.3041,1991,A_1990_2000,1
2941,126,23.33,0.272,17821,863,0.3121,1991,A_1990_2000,0
9090,442,20.62,0.187,53081,1709,0.2004,1991,A_1990_2000,0
7851,311,25.23,0.1656,46083,1494,0.2056,1991,A_1990_2000,0
4146,181,22.91,0.193,24594,1155,0.2972,1991,A_1990_2000,1
4714,184,25.43,0.1485,27362,1061,0.2374,1991,A_1990_2000,1
6600,253,26.05,0.1667,37942,1197,0.1911,1991,A_1990_2000,0
969,45,21.58,0.6192,5721,388,0.4159,1991,A_1990_2000,1
560,35,15.74,1.0714,3280,282,0.5232,1991,A_1990_2000,2
3569,177,20.15,0.2522,20843,764,0.2306,1991,A_1990_2000,1
1566,78,19.95,0.3831,9210,559,0.3697,1991,A_1990_2000,2
4961,209,23.67,0.1613,30186,899,0.1961,1991,A_1990_2000,1
6199,282,21.98,0.1291,35247,1295,0.221,1991,A_1990_2000,0
2257,96,23.46,0.3988,13528,615,0.2871,1991,A_1990_2000,1
1372,70,19.39,0.4373,7923,529,0.3943,1991,A_1990_2000,0
11643,482,24.17,0.0687,68586,1843,0.1699,1991,A_1990_2000,1
6528,298,21.88,0.2145,38045,1062,0.1736,1991,A_1990_2000,1
1843,122,14.93,0.3798,10666,517,0.3011,1991,A_1990_2000,0
2708,156,17.21,0.2954,16648,796,0.3187,1991,A_1990_2000,0
4424,189,23.34,0.3617,26121,978,0.236,1991,A_1990_2000,1
5372,319,16.64,0.242,31412,1285,0.252,1991,A_1990_2000,0
3817,154,24.73,0.2882,23177,896,0.2505,1991,A_1990_2000,0
1469,94,15.5,0.3404,8633,558,0.3975,1991,A_1990_2000,0
1527,101,14.15,0.3929,8631,478,0.3353,1991,A_1990_2000,0
12467,451,27.53,0.0722,71003,2094,0.1782,1991,A_1990_2000,0
3415,130,26.17,0.2928,19459,772,0.2404,1991,A_1990_2000,0
6024,267,22.36,0.1992,34799,1307,0.2309,1991,A_1990_2000,1
1496,78,19.29,0.6016,8867,526,0.3743,1991,A_1990_2000,1
2191,120,18.08,0.7303,12911,635,0.309,1991,A_1990_2000,0
3496,180,19.31,0.3146,19853,827,0.2497,1991,A_1990_2000,1
2394,125,19.17,0.2924,14086,595,0.2644,1991,A_1990_2000,1
3252,154,21.16,0.3998,19298,888,0.2924,1991,A_1990_2000,0
8732,369,23.46,0.1947,51046,1926,0.2327,1991,A_1990_2000,0
3146,232,12.86,0.1907,17817,871,0.2924,1991,A_1990_2000,1
1590,81,19.63,0.4403,9553,462,0.3164,1991,A_1990_2000,0
2586,119,21.75,0.348,15600,712,0.2978,1991,A_1990_2000,1
9201,551,16.56,0.1304,51514,1963,0.2235,1991,A_1990_2000,2
4800,275,17.26,0.2292,28219,850,0.189,1991,A_1990_2000,0
21196,1050,19.99,0.1038,127090,3354,0.1692,1991,A_1990_2000,1
620,24,25.67,1.129,3747,303,0.5032,1991,A_1990_2000,1
1006,59,17.02,0.7952,6053,365,0.3917,1991,A_1990_2000,0
5051,208,24.22,0.1584,30116,1066,0.2299,1991,A_1990_2000,1
2087,99,21.11,0.4312,12745,649,0.3311,1991,A_1990_2000,1
1408,56,25.0,0.4972,9044,427,0.3232,1991,A_1990_2000,0
2754,159,17.42,0.3994,16194,773,0.2959,1991,A_1990_2000,1
3628,203,17.76,0.3859,21166,952,0.2806,1991,A_1990_2000,1
507,20,25.1,0.789,2943,222,0.4517,1991,A_1990_2000,2
1118,42,26.48,0.9839,6690,453,0.4195,1991,A_1990_2000,1
1088,46,23.63,1.1029,6506,370,0.3649,1991,A_1990_2000,1
3608,162,22.15,0.2217,20505,821,0.2417,1991,A_1990_2000,1
6269,272,23.06,0.1914,36178,1280,0.216,1991,A_1990_2000,1
1514,60,25.13,0.3963,8661,469,0.3236,1991,A_1990_2000,0
789,32,24.34,1.0139,4637,335,0.4423,1991,A_1990_2000,1
3994,181,22.01,0.2754,24727,923,0.2494,1991,A_1990_2000,1
6248,259,24.08,0.1761,37432,1162,0.2028,1991,A_1990_2000,1
3237,166,19.19,0.278,20066,836,0.2805,1991,A_1990_2000,1
2075,123,16.85,0.5301,13525,530,0.281,1991,A_1990_2000,1
6184,276,22.3,0.2102,37348,1140,0.1968,1991,A_1990_2000,1
14348,596,23.84,0.0976,83213,2200,0.1634,1991,A_1990_2000,1
1887,121,15.72,0.6889,11092,531,0.2962,1991,A_1990_2000,0
3815,209,18.26,0.3145,23984,959,0.271,1991,A_1990_2000,0
2165,82,26.35,0.4157,12775,654,0.3145,1991,A_1990_2000,2
1836,90,20.34,0.3813,11073,546,0.3219,1991,A_1990_2000,1
1298,60,21.58,0.6163,7880,434,0.3621,1991,A_1990_2000,1
1515,55,27.55,0.7261,8914,413,0.2838,1991,A_1990_2000,2
1058,33,32.0,0.6616,6098,398,0.3979,1991,A_1990_2000,1
2765,129,21.39,0.3617,15963,682,0.2615,1991,A_1990_2000,1
1453,59,24.46,0.4818,8449,515,0.3668,1991,A_1990_2000,1
777,60,12.63,0.7722,4570,319,0.4286,1991,A_1990_2000,1
551,27,20.19,1.4519,3410,254,0.4719,1991,A_1990_2000,1
13720,571,23.97,0.0948,80797,2183,0.1717,1991,A_1990_2000,1
2629,120,21.74,0.3043,16143,725,0.2914,1991,A_1990_2000,1
2186,105,20.77,0.366,12498,614,0.296,1991,A_1990_2000,2
4977,210,23.7,0.1808,28742,1040,0.2214,1991,A_1990_2000,0
718,34,21.06,1.3928,4390,310,0.4499,1991,A_1990_2000,1
11627,716,16.15,0.1032,67740,2387,0.217,1991,A_1990_2000,0
3636,216,16.7,0.275,21476,868,0.2514,1991,A_1990_2000,0
4444,243,18.23,0.2025,26209,1046,0.2514,1991,A_1990_2000,1
4222,200,20.94,0.2605,24974,1174,0.2925,1991,A_1990_2000,0
2302,121,18.96,0.2606,13505,651,0.3041,1991,A_1990_2000,0
1635,91,17.97,0.6728,9839,513,0.3388,1991,A_1990_2000,1
6804,301,22.62,0.1911,38279,1136,0.1784,1991,A_1990_2000,1
8608,417,20.48,0.1394,50477,1537,0.1939,1991,A_1990_2000,1
4247,179,23.73,0.3061,24857,982,0.2479,1991,A_1990_2000,1
722,29,24.72,1.2465,4353,281,0.4086,1991,A_1990_2000,0
675,31,21.55,0.8889,4050,309,0.4756,1991,A_1990_2000,1
1207,50,24.1,0.9942,7183,467,0.406,1991,A_1990_2000,1
9595,451,21.12,0.1355,57147,1737,0.1913,1991,A_1990_2000,1
4587,228,20.1,0.1744,28576,930,0.2143,1991,A_1990_2000,1
1491,63,23.68,0.6036,8779,508,0.3602,1991,A_1990_2000,1
2174,127,16.87,0.46,12879,646,0.3178,1991,A_1990_2000,0
3010,169,17.84,0.2658,18970,701,0.2512,1991,A_1990_2000,1
5263,254,20.7,0.171,30654,1142,0.2295,1991,A_1990_2000,1
14276,812,17.37,0.1261,85118,2563,0.1914,1991,A_1990_2000,0
3102,145,21.21,0.1934,18343,725,0.2527,1991,A_1990_2000,0
816,39,20.49,0.7353,4760,314,0.3995,1991,A_1990_2000,1
3947,183,21.47,0.228,22532,923,0.2483,1991,A_1990_2000,0
3122,127,24.51,0.2883,17905,765,0.2553,1991,A_1990_2000,1
611,40,14.98,0.6547,3603,266,0.4534,1991,A_1990_2000,1
7091,328,21.42,0.1269,41521,1611,0.2421,1991,A_1990_2000,1
3827,298,12.72,0.209,22895,892,0.2464,1991,A_1990_2000,0
2894,109,26.58,0.3801,16870,671,0.2478,1991,A_1990_2000,0
6838,290,23.52,0.1755,40604,1429,0.222,1991,A_1990_2000,0
2681,140,19.03,0.3357,15918,747,0.2965,1992,A_1990_2000,1
3930,146,26.84,0.2799,23531,803,0.2176,1992,A_1990_2000,0
3400,213,15.92,0.2353,19925,943,0.2891,1992,A_1990_2000,0
5368,298,17.76,0.1677,30479,1420,0.2796,1992,A_1990_2000,1
7356,298,24.77,0.1495,43416,1523,0.2225,1992,A_1990_2000,0
2555,118,21.64,0.4305,14843,663,0.2791,1992,A_1990_2000,1
1191,64,18.53,0.5038,6818,467,0.4081,1992,A_1990_2000,1
4301,185,23.18,0.1628,26227,804,0.199,1992,A_1990_2000,0
4610,210,21.83,0.2386,28002,1069,0.2486,1992,A_1990_2000,1
4900,245,20.03,0.2449,28793,1074,0.2331,1992,A_1990_2000,1
2793,118,23.65,0.3938,16840,632,0.2478,1992,A_1990_2000,0
1609,107,14.84,0.3729,9209,570,0.3667,1992,A_1990_2000,1
995,47,21.0,1.005,5689,390,0.4131,1992,A_1990_2000,1
8652,456,18.79,0.1734,52234,1706,0.2089,1992,A_1990_2000,0
6478,309,21.03,0.1235,38938,1313,0.2166,1992,A_1990_2000,1
3429,146,23.38,0.2916,19615,773,0.238,1992,A_1990_2000,1
317,21,15.33,2.2082,1913,169,0.5457,1992,A_1990_2000,1
4253,314,13.43,0.2351,24242,904,0.2274,1992,A_1990_2000,0
2267,135,16.88,0.4411,13324,628,0.2955,1992,A_1990_2000,1
2339,124,18.85,0.3848,13921,666,0.3078,1992,A_1990_2000,1
7472,177,42.1,0.174,42476,1094,0.1538,1992,A_1990_2000,1
4460,95,46.76,0.2691,25613,922,0.2182,1992,A_1990_2000,0
3672,152,24.09,0.2723,21864,706,0.2062,1992,A_1990_2000,1
9412,366,25.66,0.1594,55673,1406,0.1582,1992,A_1990_2000,0
3990,160,24.94,0.3008,23377,995,0.2652,1992,A_1990_2000,0
5194,163,31.69,0.2118,30163,855,0.1767,1992,A_1990_2000,1
10090,409,24.52,0.1487,57782,1992,0.2076,1992,A_1990_2000,0
5327,188,28.59,0.1877,31066,973,0.196,1992,A_1990_2000,1
1008,48,20.92,0.5952,6070,401,0.4117,1992,A_1990_2000,1
5252,255,20.45,0.1904,29764,1189,0.2388,1992,A_1990_2000,0
4323,257,16.54,0.1851,26522,1115,0.2776,1992,A_1990_2000,0
596,27,21.74,0.5034,3490,250,0.4279,1992,A_1990_2000,0
4273,254,16.67,0.1638,25286,1016,0.252,1992,A_1990_2000,0
1972,82,23.91,0.355,11912,475,0.251,1992,A_1990_2000,1
6553,299,21.88,0.1221,38218,1274,0.2069,1992,A_1990_2000,0
5862,321,18.08,0.1194,33715,1079,0.1991,1992,A_1990_2000,0
26451,947,27.97,0.034,160517,3662,0.1467,1992,A_1990_2000,0
5420,377,14.21,0.1661,32830,1148,0.2258,1992,A_1990_2000,2
8193,230,35.56,0.1465,47580,1096,0.1454,1992,A_1990_2000,1
5006,175,28.47,0.1598,28023,810,0.1756,1992,A_1990_2000,1
1087,62,17.48,0.46,6284,483,0.46,1992,A_1990_2000,0
5609,373,14.88,0.1426,31485,1223,0.2307,1992,A_1990_2000,1
6931,222,31.13,0.202,41898,1152,0.1795,1992,A_1990_2000,2
4276,209,20.24,0.2572,25365,968,0.2444,1992,A_1990_2000,1
1668,84,19.74,0.5995,10375,490,0.3124,1992,A_1990_2000,0
2539,119,21.38,0.3939,15343,673,0.2832,1992,A_1990_2000,0
2294,114,19.99,0.3487,14124,696,0.3217,1992,A_1990_2000,1
5729,357,16.06,0.2269,35643,1099,0.2065,1992,A_1990_2000,1
3633,163,22.25,0.2477,22389,760,0.2232,1992,A_1990_2000,1
2465,105,23.26,0.3245,14997,711,0.2998,1992,A_1990_2000,1
1130,42,26.76,0.7965,6730,386,0.3558,1992,A_1990_2000,0
6009,349,17.09,0.1831,35189,1366,0.2385,1992,A_1990_2000,0
1741,116,14.95,0.4021,10350,646,0.3894,1992,A_1990_2000,0
19296,522,36.8,0.0881,109447,2178,0.119,1992,A_1990_2000,1
5005,202,24.84,0.2398,29214,997,0.212,1992,A_1990_2000,2
1649,108,14.93,0.3032,9571,615,0.3881,1992,A_1990_2000,0
5796,225,25.37,0.138,33169,1014,0.1881,1992,A_1990_2000,0
2372,106,22.26,0.3794,14226,626,0.2841,1992,A_1990_2000,1
565,32,17.53,1.2389,3334,277,0.508,1992,A_1990_2000,1
3635,190,19.12,0.3026,22253,1060,0.3103,1992,A_1990_2000,0
757,46,16.33,0.7926,4480,276,0.3831,1992,A_1990_2000,2
2961,173,17.05,0.2364,17260,742,0.2705,1992,A_1990_2000,2
3230,166,19.2,0.1858,18819,1008,0.33,1992,A_1990_2000,1
13999,509,27.36,0.1214,85251,2232,0.169,1992,A_1990_2000,0
6556,215,30.54,0.1525,38686,1195,0.194,1992,A_1990_2000,1
4298,215,19.95,0.1629,25147,922,0.2317,1992,A_1990_2000,0
1112,73,15.25,0.7194,6336,442,0.4182,1992,A_1990_2000,2
2314,150,15.33,0.3025,13074,675,0.3081,1992,A_1990_2000,2
4845,192,25.19,0.227,29412,1092,0.2378,1992,A_1990_2000,0
8602,345,24.9,0.1046,50250,1783,0.2198,1992,A_1990_2000,0
1546,67,22.94,0.4528,9535,529,0.3583,1992,A_1990_2000,0
2387,171,13.7,0.2933,13311,714,0.3134,1992,A_1990_2000,1
3748,194,19.16,0.2134,22063,826,0.2308,1992,A_1990_2000,0
12169,545,22.21,0.1561,71965,2001,0.1744,1992,A_1990_2000,2
2768,148,18.59,0.2168,17045,784,0.3103,1992,A_1990_2000,1
1852,122,14.9,0.432,10508,550,0.3116,1992,A_1990_2000,1
659,36,18.14,1.0622,3956,292,0.4689,1992,A_1990_2000,0
491,31,15.61,0.8147,2872,221,0.4684,1992,A_1990_2000,0
7300,283,25.78,0.2055,43583,1267,0.1922,1992,A_1990_2000,0
2113,95,22.13,0.4733,12453,537,0.275,1992,A_1990_2000,1
849,27,31.19,0.9423,4921,337,0.4052,1992,A_1990_2000,1
1567,112,13.74,0.3829,8845,592,0.3976,1992,A_1990_2000,0
19347,790,24.32,0.1189,115895,3274,0.178,1992,A_1990_2000,2
2986,150,19.97,0.2679,17321,645,0.2321,1992,A_1990_2000,0
4326,185,23.45,0.2774,25230,907,0.2191,1992,A_1990_2000,1
2191,122,17.99,0.5933,13109,703,0.3423,1992,A_1990_2000,1
12760,626,20.19,0.1254,75327,2016,0.1678,1992,A_1990_2000,1
7954,444,17.7,0.088,43588,1604,0.2113,1992,A_1990_2000,1
13008,537,23.89,0.1384,78391,2475,0.2026,1992,A_1990_2000,0
4240,185,22.83,0.2358,24048,929,0.2368,1992,A_1990_2000,1
11595,490,23.53,0.1207,67774,2408,0.2166,1992,A_1990_2000,1
885,35,24.89,0.791,5287,323,0.3831,1992,A_1990_2000,1
1326,76,17.41,0.3771,7724,483,0.3801,1992,A_1990_2000,0
1385,82,16.77,0.6498,8137,518,0.3892,1992,A_1990_2000,1
9230,524,17.53,0.1625,55210,2162,0.2489,1992,A_1990_2000,1
287,20,14.05,1.3937,1689,170,0.6132,1992,A_1990_2000,2
1958,95,20.25,0.3575,11457,612,0.3299,1992,A_1990_2000,1
4504,209,21.53,0.3108,26259,914,0.214,1992,A_1990_2000,2
6039,273,22.11,0.1159,34527,1023,0.1805,1992,A_1990_2000,2
7697,349,21.94,0.1559,46414,1645,0.2323,1992,A_1990_2000,0
1657,87,19.03,0.6639,9969,508,0.3301,1992,A_1990_2000,1
2647,128,20.63,0.4533,15622,687,0.272,1992,A_1990_2000,0
3013,114,26.18,0.3983,18174,707,0.2446,1992,A_1990_2000,1
6520,280,23.22,0.1994,38479,1302,0.2133,1992,A_1990_2000,0
4907,180,27.09,0.2242,28770,1170,0.2521,1992,A_1990_2000,0
4345,204,21.33,0.2532,25934,900,0.2214,1992,A_1990_2000,1
1259,44,28.39,0.7149,7549,474,0.3916,1992,A_1990_2000,0
7745,429,18.04,0.142,46496,1793,0.2445,1992,A_1990_2000,2
14291,670,21.44,0.098,84968,2609,0.1944,1992,A_1990_2000,0
4491,218,20.35,0.1781,27570,818,0.1977,1992,A_1990_2000,1
2464,106,23.14,0.2841,15043,661,0.2829,1992,A_1990_2000,1
11637,554,21.08,0.1031,68564,2065,0.1912,1992,A_1990_2000,0
4033,239,16.7,0.1736,23520,1097,0.2839,1992,A_1990_2000,1
19608,872,22.28,0.1173,116165,3354,0.1807,1992,A_1990_2000,1
2998,159,18.92,0.5003,18310,793,0.2852,1992,A_1990_2000,1
3277,141,23.24,0.2746,19436,843,0.2786,1992,A_1990_2000,0
968,53,18.06,0.8264,5919,433,0.468,1992,A_1990_2000,1
17792,749,23.49,0.1068,104065,2047,0.1248,1992,A_1990_2000,1
2131,88,24.03,0.1877,13032,604,0.2947,1992,A_1990_2000,0
29326,1226,23.87,0.0614,175026,3806,0.14,1992,A_1990_2000,0
8694,382,22.68,0.1265,50693,1741,0.2114,1992,A_1990_2000,1
2426,103,23.22,0.2885,14109,643,0.2762,1992,A_1990_2000,1
4362,248,17.55,0.2293,25940,1069,0.2646,1992,A_1990_2000,0
3448,231,14.79,0.261,20208,895,0.2703,1992,A_1990_2000,1
10948,436,25.08,0.1005,65920,1582,0.1551,1992,A_1990_2000,1
3154,120,26.11,0.3488,18842,886,0.2923,1992,A_1990_2000,2
3472,201,17.05,0.288,20700,911,0.2768,1992,A_1990_2000,0
1733,112,15.25,0.2885,9847,591,0.3572,1992,A_1990_2000,1
4850,171,28.29,0.2268,29125,1021,0.2219,1992,A_1990_2000,0
3023,146,20.64,0.2977,18068,676,0.2415,1992,A_1990_2000,1
3198,170,18.75,0.3127,18305,735,0.2455,1992,A_1990_2000,0
4106,241,16.85,0.2435,24768,868,0.2275,1992,A_1990_2000,1
2351,134,17.46,0.4254,14144,635,0.2884,1992,A_1990_2000,1
4180,215,19.42,0.2392,25148,879,0.2261,1992,A_1990_2000,0
27730,1177,23.54,0.0685,167232,3829,0.1463,1992,A_1990_2000,1
10432,406,25.68,0.0959,60842,1593,0.164,1992,A_1990_2000,1
7640,249,30.61,0.2094,43809,1267,0.1757,1992,A_1990_2000,0
2316,124,18.67,0.4318,14053,728,0.3385,1992,A_1990_2000,1
436,22,19.41,1.3761,2551,235,0.5596,1992,A_1990_2000,2
1440,63,22.65,0.7639,8609,560,0.4021,1992,A_1990_2000,1
1941,77,25.09,0.3091,11466,609,0.3323,1992,A_1990_2000,1
9926,428,23.14,0.1914,59400,2122,0.2256,1992,A_1990_2000,0
2633,162,16.22,0.4558,15826,719,0.294,1992,A_1990_2000,1
970,50,19.16,0.5155,5829,348,0.3773,1992,A_1990_2000,1
3293,183,17.83,0.2429,20047,963,0.3064,1992,A_1990_2000,0
5894,328,17.94,0.1527,33466,990,0.1798,1992,A_1990_2000,1
2578,141,18.1,0.2327,14762,758,0.3053,1992,A_1990_2000,1
4644,259,17.85,0.1507,27748,944,0.2168,1992,A_1990_2000,0
2319,97,23.76,0.3881,13832,647,0.2928,1992,A_1990_2000,2
1054,84,12.38,0.759,6070,424,0.4213,1992,A_1990_2000,1
5072,329,15.39,0.1972,29297,1214,0.2549,1992,A_1990_2000,1
4914,199,24.61,0.2035,29172,830,0.1805,1992,A_1990_2000,0
806,56,14.54,0.6203,4769,355,0.4591,1992,A_1990_2000,0
3182,154,20.64,0.3143,18540,746,0.2511,1992,A_1990_2000,1
5061,202,25.09,0.2371,29919,939,0.1968,1992,A_1990_2000,1
4975,231,21.53,0.2412,29425,962,0.2062,1992,A_1990_2000,0
1490,109,13.5,0.5369,8548,500,0.3544,1992,A_1990_2000,1
468,26,17.77,2.3504,2713,213,0.4786,1992,A_1990_2000,1
1996,133,14.85,0.3006,11384,605,0.3196,1992,A_1990_2000,2
6212,347,17.59,0.1932,36428,1149,0.1978,1992,A_1990_2000,1
1003,52,19.25,0.6979,5965,358,0.3769,1992,A_1990_2000,1
2117,101,20.88,0.3779,12761,593,0.2976,1992,A_1990_2000,1
1334,70,19.04,0.4498,7963,443,0.3516,1992,A_1990_2000,2
20909,845,24.58,0.0622,122818,2677,0.1365,1992,A_1990_2000,1
20468,1035,19.62,0.0635,117238,3183,0.1649,1992,A_1990_2000,1
1247,60,20.82,0.7217,7664,433,0.3617,1992,A_1990_2000,1
5380,209,25.75,0.2416,31722,993,0.1993,1992,A_1990_2000,1
11457,570,19.89,0.0786,68389,1962,0.1802,1992,A_1990_2000,0
1746,99,17.53,0.5727,10396,549,0.3362,1992,A_1990_2000,1
917,64,14.16,0.6543,5397,393,0.4482,1992,A_1990_2000,2
4244,272,15.6,0.2828,24926,977,0.2443,1992,A_1990_2000,1
6580,298,22.06,0.1216,37894,1300,0.2117,1992,A_1990_2000,2
2922,130,22.35,0.3765,17254,912,0.3282,1992,A_1990_2000,2
10299,374,27.53,0.0777,61923,1792,0.1878,1992,A_1990_2000,1
1492,81,18.31,0.4692,8984,458,0.3231,1992,A_1990_2000,1
8305,374,22.01,0.1806,51171,1584,0.2082,1992,A_1990_2000,1
3573,176,20.39,0.2239,21110,872,0.2592,1992,A_1990_2000,1
1262,80,15.64,0.4754,7233,469,0.3899,1992,A_1990_2000,1
5837,291,19.99,0.2227,34088,1436,0.2565,1992,A_1990_2000,0
3191,201,15.85,0.3134,18235,701,0.2322,1992,A_1990_2000,1
7636,269,28.34,0.2488,45200,1128,0.1581,1992,A_1990_2000,0
7866,373,21.09,0.089,46172,1672,0.2274,1992,A_1990_2000,1
3905,154,25.21,0.2561,23136,977,0.2627,1992,A_1990_2000,1
2121,105,20.02,0.5186,12783,660,0.3343,1992,A_1990_2000,0
3591,172,20.82,0.2506,21452,723,0.2116,1992,A_1990_2000,1
3142,147,21.43,0.4456,18903,696,0.2349,1992,A_1990_2000,2
5254,311,16.68,0.1713,30195,1217,0.2438,1992,A_1990_2000,0
3545,199,17.91,0.2257,20573,719,0.2178,1992,A_1990_2000,1
5410,235,22.94,0.2773,32198,1224,0.2383,1992,A_1990_2000,0
2888,209,13.56,0.2424,16646,832,0.3009,1992,A_1990_2000,1
380,19,19.84,2.1053,2140,215,0.5868,1992,A_1990_2000,1
5230,325,15.95,0.1721,30658,1191,0.2407,1992,A_1990_2000,0
3322,131,25.21,0.3612,19313,878,0.2727,1992,A_1990_2000,1
7721,399,19.21,0.1813,46779,1585,0.2186,1992,A_1990_2000,0
1257,63,19.86,0.7955,7709,460,0.3771,1992,A_1990_2000,0
4967,286,17.33,0.2013,29070,1109,0.2366,1992,A_1990_2000,1
2202,116,18.91,0.4087,12833,592,0.2897,1992,A_1990_2000,1
3543,158,22.47,0.254,21140,852,0.2594,1992,A_1990_2000,1
17316,864,19.87,0.0751,105166,2569,0.1603,1992,A_1990_2000,2
26082,1314,19.81,0.0882,154324,3620,0.1485,1992,A_1990_2000,1
1506,74,20.2,0.8632,8755,545,0.3745,1992,A_1990_2000,1
8794,390,22.42,0.2047,53510,2731,0.328,1992,A_1990_2000,1
1487,70,20.99,0.4035,8735,568,0.3948,1992,A_1990_2000,1
3345,150,22.11,0.299,20149,978,0.31,1992,A_1990_2000,1
1221,50,24.22,0.4914,7269,458,0.3907,1992,A_1990_2000,1
12314,522,23.66,0.1299,74293,1756,0.1529,1992,A_1990_2000,0
972,43,22.53,0.4115,5837,373,0.3961,1992,A_1990_2000,1
633,32,19.66,0.9479,3739,296,0.4834,1992,A_1990_2000,1
2253,96,23.36,0.5326,13464,660,0.3116,1992,A_1990_2000,1
25857,1336,19.33,0.0541,149647,3728,0.1527,1992,A_1990_2000,0
2975,155,19.02,0.3361,18474,870,0.3139,1992,A_1990_2000,1
2330,115,20.09,0.3433,13705,613,0.276,1992,A_1990_2000,2
649,46,13.85,0.7704,3760,297,0.4746,1992,A_1990_2000,0
3317,188,17.77,0.3015,20127,900,0.2936,1992,A_1990_2000,1
2535,121,21.02,0.355,15281,727,0.3006,1992,A_1990_2000,1
1887,93,20.19,0.371,11013,620,0.3466,1992,A_1990_2000,1
888,44,20.05,1.2387,5259,384,0.4527,1992,A_1990_2000,1
4637,162,28.44,0.2804,27982,1084,0.2458,1992,A_1990_2000,1
1882,92,20.17,0.7439,11204,546,0.3055,1992,A_1990_2000,1
929,40,23.08,1.2917,5569,365,0.4144,1992,A_1990_2000,1
5518,320,17.17,0.1993,33914,1233,0.2374,1992,A_1990_2000,1
5934,261,22.7,0.1685,33817,1282,0.2299,1992,A_1990_2000,1
8833,410,21.37,0.1472,52221,1931,0.2273,1992,A_1990_2000,1
2772,168,16.43,0.3247,16470,669,0.2597,1992,A_1990_2000,1
1146,48,23.44,0.4363,6675,447,0.4023,1992,A_1990_2000,0
5158,224,22.88,0.1939,29281,1266,0.2559,1992,A_1990_2000,1
507,29,17.41,1.1834,3043,219,0.4536,1992,A_1990_2000,0
7556,393,19.17,0.1059,44451,1779,0.2483,1992,A_1990_2000,0
3389,165,20.53,0.2951,19609,917,0.2853,1992,A_1990_2000,0
803,43,18.53,0.6227,4593,317,0.4159,1992,A_1990_2000,1
14286,764,18.51,0.112,85087,2136,0.1597,1992,A_1990_2000,2
3563,160,22.16,0.1965,20630,871,0.2599,1992,A_1990_2000,1
3700,174,21.22,0.2162,21943,767,0.2243,1992,A_1990_2000,0
844,48,17.46,0.5924,4963,349,0.4372,1992,A_1990_2000,1
2584,142,18.08,0.3096,15033,797,0.3239,1992,A_1990_2000,1
2431,120,20.15,0.3702,14408,687,0.3028,1992,A_1990_2000,0
764,36,21.08,1.3089,4645,320,0.4385,1992,A_1990_2000,0
6800,320,21.22,0.1176,39448,1244,0.1978,1992,A_1990_2000,1
1565,87,17.67,0.5112,9398,502,0.3348,1992,A_1990_2000,1
1280,56,22.59,0.7812,7706,499,0.407,1992,A_1990_2000,1
2933,142,20.35,0.3409,17046,803,0.2936,1992,A_1990_2000,1
2676,127,21.02,0.3737,16308,736,0.2926,1992,A_1990_2000,1
2611,124,21.15,0.4213,15618,652,0.2673,1992,A_1990_2000,0
6753,279,24.2,0.1185,39826,1252,0.1981,1992,A_1990_2000,1
982,30,32.47,0.8147,5952,425,0.4491,1992,A_1990_2000,1
4318,226,19.1,0.3242,25984,1000,0.2462,1992,A_1990_2000,1
1981,84,23.32,0.5048,11649,532,0.2903,1992,A_1990_2000,1
9667,457,20.91,0.1655,56339,1947,0.2122,1992,A_1990_2000,1
1314,53,24.6,0.6849,7820,464,0.3729,1992,A_1990_2000,1
7346,297,24.84,0.1497,43323,1250,0.184,1992,A_1990_2000,0
4429,117,37.93,0.158,27424,800,0.1926,1992,A_1990_2000,1
947,33,28.39,0.8448,5699,341,0.3738,1992,A_1990_2000,1
1426,97,14.53,0.2805,8401,508,0.3703,1992,A_1990_2000,0
2065,104,19.7,0.4843,12369,595,0.307,1992,A_1990_2000,1
2201,129,17.1,0.6361,13120,694,0.3348,1992,A_1990_2000,1
692,32,21.59,1.1561,3989,310,0.4668,1993,A_1990_2000,2
11618,601,19.17,0.0775,67694,2223,0.2043,1993,A_1990_2000,0
2065,93,22.22,0.3874,11687,567,0.2877,1993,A_1990_2000,0
3369,119,28.21,0.2968,18879,857,0.2663,1993,A_1990_2000,1
3435,164,20.91,0.2911,19720,826,0.2556,1993,A_1990_2000,1
3297,142,23.13,0.273,19626,740,0.2408,1993,A_1990_2000,0
6710,308,21.79,0.149,40460,1130,0.18,1993,A_1990_2000,0
3392,123,27.6,0.2653,19737,828,0.2603,1993,A_1990_2000,0
1659,76,21.91,0.6631,10242,590,0.3761,1993,A_1990_2000,2
1679,103,16.23,0.4169,9811,536,0.3311,1993,A_1990_2000,2
9111,309,29.37,0.1646,54361,1833,0.211,1993,A_1990_2000,1
